"[-0.14740951359272003, -0.003296213923022151, 2.540419578552246, -0.27599215507507324, 0.048056572675704956, 0.4409703314304352, -0.3075065314769745, -0.11301998049020767, 0.03642682731151581, 0.3482704162597656, 0.053220558911561966, 0.015395969152450562, 0.36127111315727234, -0.18440508842468262, -0.05521948263049126, 0.3552590310573578, 0.02506292425096035, 0.14725540578365326, -0.09470921754837036, 0.016738012433052063, 0.015217134729027748, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.009791961871087551, 0.022937247529625893, 0.06793555617332458, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.10328725725412369, 0.08526139706373215, 0.21033243834972382, -0.06388834863901138, 0.08037704974412918, -0.1643274873495102, 0.05736139044165611, 0.036473359912633896, 0.12546539306640625, -0.2348821610212326, -0.08287178725004196, 0.19516122341156006, -0.1940203160047531, 0.16696345806121826, -0.5830111503601074, -0.30255112051963806, -0.11082320660352707, 0.7250877618789673, -0.2543944716453552, -0.3145378530025482, 0.8625492453575134, 1.8731510639190674, 0.07105030864477158, -0.7271202206611633, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[-0.12904822826385498, -0.00778805511072278, 2.520934581756592, -0.25589749217033386, 0.04483194276690483, 0.49303513765335083, -0.28746548295021057, -0.11897464096546173, 0.05381474643945694, 0.3276795446872711, 0.04740926995873451, 0.0012891566148027778, 0.3210296034812927, -0.20742696523666382, -0.017360663041472435, 0.3302076458930969, 0.02275569923222065, 0.18333561718463898, -0.08875028043985367, 0.02855246141552925, 0.020037120208144188, -0.0005621967720799148, -0.00026981986593455076, -0.0006295798812061548, -0.000103234029666055, -0.001331816427409649, -0.0006332200136967003, -0.007772783283144236, 0.02281663380563259, 0.07977768033742905, -0.0003043024626094848, -0.00014631269732490182, -0.000270208838628605, -0.0002655662829056382, -0.00016222010890487581, -0.00027486312319524586, -0.12645858526229858, 0.0984155610203743, 0.2650200128555298, -0.08742455393075943, 0.12939144670963287, -0.13318520784378052, 0.061396483331918716, 0.011081195436418056, 0.10894086211919785, -0.2855413258075714, -0.08189160376787186, 0.23716892302036285, -0.22733266651630402, 0.20009292662143707, -0.5794129967689514, -0.32576432824134827, -0.03333799168467522, 0.7310643792152405, -0.29177191853523254, -0.4229849576950073, 0.8739174604415894, 2.153427839279175, -0.15139785408973694, -0.7176873683929443, -0.00021372611809056252, -9.028660861076787e-05, -0.0005499792168848217, -0.00024348462466150522, -0.0006013693055137992, 0.0002664252242539078, -9.145064541371539e-05, -3.2050789741333574e-05, -0.00011024902778444812, -0.00010534140892559662, -0.00019649145542643964, 4.928127964376472e-05]"
"[-0.11124768853187561, -0.012486694380640984, 2.501788377761841, -0.23436644673347473, 0.05151418596506119, 0.5541933178901672, -0.2573648691177368, -0.1096523106098175, 0.07384795695543289, 0.2982155680656433, 0.04458018019795418, -0.010519706644117832, 0.27535608410835266, -0.2243310958147049, 0.013922999612987041, 0.29044845700263977, 0.020898491144180298, 0.21960555016994476, -0.07159462571144104, 0.03294844925403595, 0.0300004780292511, -0.0011520357802510262, -0.00010201076656812802, -0.0007761379820294678, -0.0017813049489632249, -0.002111446112394333, -0.0008125658496282995, -0.012063761241734028, 0.02254720963537693, 0.0899713858962059, -0.0006066648638807237, -5.1502986025298014e-05, -0.00033272363361902535, -0.0005731973797082901, -0.0001230499765370041, -0.00034397526178508997, -0.13611635565757751, 0.1231502890586853, 0.31940996646881104, -0.11369063705205917, 0.1879485547542572, -0.08605042099952698, 0.07250063866376877, -0.003917453344911337, 0.1064443588256836, -0.3253405690193176, -0.09523051232099533, 0.2662461996078491, -0.24589458107948303, 0.24185948073863983, -0.5658140778541565, -0.38768380880355835, 0.02952371910214424, 0.7298612594604492, -0.2978077828884125, -0.5238041281700134, 0.8441089987754822, 2.509428024291992, -0.4216519892215729, -0.670638382434845, -0.000595897261518985, 0.00016432271513622254, -0.000707108760252595, -0.0004714529204647988, -0.0008999492274597287, 0.00036853255005553365, -0.0002562873705755919, 5.3212141210678965e-05, -0.0001428863179171458, -0.0002024654095293954, -0.00028973372536711395, 6.790585757698864e-05]"
"[-0.09709987789392471, -0.015965906903147697, 2.4911439418792725, -0.21803884208202362, 0.060846976935863495, 0.604614794254303, -0.22772803902626038, -0.0992499515414238, 0.0865369588136673, 0.26673540472984314, 0.047676753252744675, -0.02017202228307724, 0.24422508478164673, -0.22880759835243225, 0.03411783277988434, 0.24901391565799713, 0.025400010868906975, 0.24866294860839844, -0.04854632169008255, 0.03283427283167839, 0.043023303151130676, -0.0009447592310607433, -9.218466584570706e-05, -0.0005737061728723347, -0.004646702669560909, -0.0021551838144659996, -0.0006712833419442177, -0.013939941301941872, 0.023626115173101425, 0.09763704985380173, -0.00047995068598538637, -3.475062476354651e-05, -0.0002458337985444814, -0.0004424145445227623, -0.00010135308548342437, -0.00026064354460686445, -0.14065970480442047, 0.14600108563899994, 0.3601439297199249, -0.13027682900428772, 0.23286321759223938, -0.04294082894921303, 0.07888597995042801, -0.007516414392739534, 0.11370609700679779, -0.34377211332321167, -0.11384844034910202, 0.2791128158569336, -0.24669454991817474, 0.2626359164714813, -0.5459833145141602, -0.44760850071907043, 0.06963609904050827, 0.7159062623977661, -0.297577440738678, -0.5681397318840027, 0.8128660917282104, 2.8210630416870117, -0.6850480437278748, -0.5863535404205322, -0.0004698449920397252, 0.00015089545922819525, -0.0005311166751198471, -0.0003506696957629174, -0.0005584625760093331, 0.00042195682181045413, -0.0002026489528361708, 5.0379199819872156e-05, -0.00010883760114666075, -0.00014937430387362838, -0.00017750108963809907, 7.742109301034361e-05]"
"[-0.08637472987174988, -0.018348386511206627, 2.488443613052368, -0.2062845379114151, 0.07280208170413971, 0.6433378458023071, -0.19942331314086914, -0.09246642142534256, 0.09214500337839127, 0.23544324934482574, 0.054020799696445465, -0.02863355167210102, 0.22885632514953613, -0.22658371925354004, 0.04508911818265915, 0.20887529850006104, 0.03445792943239212, 0.2705245614051819, -0.02763485349714756, 0.030949844047427177, 0.05497608706355095, -0.0004686115134973079, -0.00042188778752461076, -0.00010984466644003987, -0.006955717224627733, -0.0022869647946208715, -0.00026594632072374225, -0.014865020290017128, 0.027356915175914764, 0.1008167415857315, -0.0002134355017915368, -0.00020240929734427482, -4.707423795480281e-05, -0.0001270400098292157, -0.00023008121934253722, -6.573845894308761e-05, -0.1412367969751358, 0.1624503880739212, 0.3880153000354767, -0.13859380781650543, 0.2615411579608917, -0.007009684108197689, 0.07806684821844101, -0.002920004539191723, 0.12017063051462173, -0.34806740283966064, -0.13357006013393402, 0.2835688591003418, -0.24247737228870392, 0.26315394043922424, -0.5201138854026794, -0.4963918924331665, 0.09479300677776337, 0.6949358582496643, -0.2905658483505249, -0.5714501738548279, 0.789028525352478, -2.875520706176758, 0.852553129196167, 0.45177537202835083, -0.00020599710114765912, -0.00025121745420619845, -0.00021742965327575803, -0.00010531950829317793, 0.00011366372928023338, 0.00023420591605827212, -8.964811422629282e-05, -8.073805656749755e-05, -4.777390859089792e-05, -4.3300653487676755e-05, 3.946021752199158e-05, 4.038870974909514e-05]"
"[-0.0807216465473175, -0.01991075463593006, 2.490619421005249, -0.19737361371517181, 0.087493397295475, 0.6722255349159241, -0.1714249849319458, -0.088414266705513, 0.09328143298625946, 0.20533959567546844, 0.061087749898433685, -0.03642455115914345, 0.22396740317344666, -0.22180600464344025, 0.05011036992073059, 0.17084592580795288, 0.04664773866534233, 0.28625863790512085, -0.012436619959771633, 0.02784794569015503, 0.06375610083341599, -2.040952313109301e-05, -0.0006993862334638834, 0.00019554748723749071, -0.007864103652536869, -0.0023670170921832323, 1.1592588634812273e-05, -0.015966013073921204, 0.03281852602958679, 0.1002117320895195, 3.536265649017878e-05, -0.0003473177785053849, 8.38098130770959e-05, 0.0001648517936700955, -0.0003254527982790023, 6.381988350767642e-05, -0.1389564424753189, 0.1725355088710785, 0.40676096081733704, -0.1419086903333664, 0.2768882215023041, 0.024118615314364433, 0.07203676551580429, 0.005860877223312855, 0.12196260690689087, -0.3440089523792267, -0.15257970988750458, 0.28437480330467224, -0.24034325778484344, 0.25119152665138245, -0.4878373146057129, -0.5341085195541382, 0.11227089911699295, 0.6705151796340942, -0.27639055252075195, -0.5519202351570129, 0.7679749131202698, -2.640761137008667, 0.868347704410553, 0.30240607261657715, 6.961186591070145e-05, -0.0005694745923392475, 7.069182629493298e-06, 0.00021630631817970425, 0.000464428449049592, -5.916899681324139e-05, 2.8348207706585526e-05, -0.00018465676112100482, -4.3324580474291e-06, 9.490468073636293e-05, 0.0001510926813352853, -1.6842788681969978e-05]"
"[-0.08002691715955734, -0.020739635452628136, 2.4951679706573486, -0.1900196373462677, 0.10385289043188095, 0.6935067772865295, -0.14403416216373444, -0.08598321676254272, 0.09211044758558273, 0.17662730813026428, 0.06777156889438629, -0.0437508188188076, 0.2244415432214737, -0.21683457493782043, 0.05199773982167244, 0.1363452821969986, 0.06020244210958481, 0.2974186837673187, -0.003333728527650237, 0.024056315422058105, 0.06956470757722855, 0.00029056728817522526, -0.0007506805704906583, 0.0002616348792798817, -0.007461788132786751, -0.0022837913129478693, 8.284937939606607e-05, -0.017893319949507713, 0.03915730491280556, 0.09752340614795685, 0.0002099022822221741, -0.00037658773362636566, 0.00011215388076379895, 0.0003463920147623867, -0.000312174204736948, 9.406938625033945e-05, -0.13494756817817688, 0.17775419354438782, 0.4195023775100708, -0.14292462170124054, 0.28233134746551514, 0.05183102563023567, 0.06286943703889847, 0.016686979681253433, 0.12012448906898499, -0.3355019986629486, -0.17001669108867645, 0.2838945686817169, -0.24172239005565643, 0.23315860331058502, -0.45091718435287476, -0.5625150203704834, 0.12669441103935242, 0.6458587646484375, -0.2565838396549225, -0.5215543508529663, 0.7461891770362854, -2.4654154777526855, 0.8433396816253662, 0.1964651644229889, 0.00029181045829318464, -0.0006392467767000198, 0.00010592967009870335, 0.0004649308102671057, 0.0004387211811263114, -0.0002318508632015437, 0.00012332155893091112, -0.00020717525330837816, 1.4383390407601837e-05, 0.00020156233222223818, 0.0001404625945724547, -5.06183787365444e-05]"
"[-0.08282838016748428, -0.02088557928800583, 2.5007102489471436, -0.18339204788208008, 0.12062058597803116, 0.708957314491272, -0.1181444302201271, -0.08465321362018585, 0.08984387665987015, 0.14932438731193542, 0.07368426024913788, -0.05050629749894142, 0.2268313318490982, -0.21266239881515503, 0.052640970796346664, 0.10661393404006958, 0.07350504398345947, 0.3055093288421631, 0.000531525060068816, 0.01991782709956169, 0.0733301192522049, 0.00045170236262492836, -0.0005915422807447612, 0.00021072397066745907, -0.006378003861755133, -0.002046105917543173, 6.212076550582424e-05, -0.020763294771313667, 0.04571196064352989, 0.09411553293466568, 0.00030233527650125325, -0.00029891470330767334, 9.033524838741869e-05, 0.0004061123472638428, -0.00021029966592323035, 7.838312012609094e-05, -0.13020232319831848, 0.17979449033737183, 0.42831748723983765, -0.14348796010017395, 0.2809465229511261, 0.0766449049115181, 0.051972970366477966, 0.02811857871711254, 0.11649180948734283, -0.3251590132713318, -0.1859358698129654, 0.28308308124542236, -0.24588583409786224, 0.21268044412136078, -0.41148263216018677, -0.5838049650192261, 0.13981373608112335, 0.6225879192352295, -0.2332700937986374, -0.4870355725288391, 0.7227127552032471, -2.3406565189361572, 0.7973378896713257, 0.12050851434469223, 0.000415793590946123, -0.0005143237067386508, 0.00014483397535514086, 0.0005486863665282726, 0.00023253426479641348, -0.00025373444077558815, 0.0001761342427926138, -0.0001659258414292708, 2.1456835384014994e-05, 0.00023742663324810565, 7.165040005929768e-05, -5.505303852260113e-05]"
"[-0.08735493570566177, -0.020437872037291527, 2.5065720081329346, -0.1770927757024765, 0.13678665459156036, 0.7198915481567383, -0.094449982047081, -0.08429005742073059, 0.08717457205057144, 0.12356113642454147, 0.07880432903766632, -0.05661790817975998, 0.2293057143688202, -0.20969004929065704, 0.05307483673095703, 0.08199835568666458, 0.08552664518356323, 0.31165483593940735, 0.0003674016916193068, 0.01568259298801422, 0.07582689076662064, 0.0004779451119247824, -0.0003381796122994274, 0.00014494596689473838, -0.005090833175927401, -0.0017342196078971028, 3.842894875560887e-05, -0.024286337196826935, 0.05214180424809456, 0.0907549038529396, 0.00031973537988960743, -0.00017376820323988795, 6.21294166194275e-05, 0.00037165990215726197, -8.29890341265127e-05, 5.8587160310707986e-05, -0.1255369335412979, 0.17988117039203644, 0.4345039427280426, -0.14460279047489166, 0.2749795913696289, 0.09893028438091278, 0.04021171107888222, 0.0395323745906353, 0.11212939023971558, -0.31457826495170593, -0.2008003145456314, 0.2823455333709717, -0.2516856789588928, 0.1913234293460846, -0.37132683396339417, -0.6001098155975342, 0.15211337804794312, 0.6010025143623352, -0.2082689106464386, -0.4517029821872711, 0.6979507207870483, -2.253229856491089, 0.7416338920593262, 0.06329468637704849, 0.00043235401972196996, -0.00031474517891183496, 0.00016587878053542227, 0.00048441352555528283, 1.9329736460349523e-05, -0.00019139460346195847, 0.0001829264365369454, -0.00010025890514953062, 2.5227758669643663e-05, 0.00020981729903724045, 1.1210389629923156e-06, -4.3044430640293285e-05]"
"[-0.09228852391242981, -0.019503094255924225, 2.512444019317627, -0.1709313839673996, 0.15173929929733276, 0.7272835373878479, -0.07323148846626282, -0.08480440825223923, 0.08448482304811478, 0.0994962528347969, 0.08332913368940353, -0.0621224045753479, 0.2309970110654831, -0.20799347758293152, 0.053774233907461166, 0.06207624450325966, 0.09582934528589249, 0.3165731728076935, -0.002519009169191122, 0.01155095361173153, 0.07752391695976257, 0.00040275068022310734, -9.77668387349695e-05, 0.00010111504525411874, -0.0038360687904059887, -0.0014154872624203563, 3.6416393413674086e-05, -0.02803877182304859, 0.058360978960990906, 0.0877724215388298, 0.0002801922964863479, -5.516121382243e-05, 4.3331663619028404e-05, 0.0002838743675965816, 2.0064688214915805e-05, 4.742777309729718e-05, -0.12141607701778412, 0.178787961602211, 0.43888765573501587, -0.1466243416070938, 0.2658422589302063, 0.11902875453233719, 0.028234686702489853, 0.050914596766233444, 0.10745981335639954, -0.3046368658542633, -0.21507447957992554, 0.28191709518432617, -0.25811856985092163, 0.1695970892906189, -0.331717312335968, -0.6131736636161804, 0.1637502759695053, 0.5808085203170776, -0.1826934814453125, -0.41697975993156433, 0.6727365851402283, -2.1915390491485596, 0.6820329427719116, 0.016752535477280617, 0.00036610662937164307, -0.00013113609747961164, 0.00017779707559384406, 0.00034029671223834157, -0.00012153189163655043, -0.00011041252582799643, 0.0001543136895634234, -3.983329588663764e-05, 2.739617229963187e-05, 0.00014801220095250756, -4.541313319350593e-05, -2.735738416959066e-05]"
