SensorPart.LEFT_LOWER_ARM qW, SensorPart.LEFT_LOWER_ARM qX, SensorPart.LEFT_LOWER_ARM qY, SensorPart.LEFT_LOWER_ARM qZ, SensorPart.RIGHT_LOWER_ARM qW, SensorPart.RIGHT_LOWER_ARM qX, SensorPart.RIGHT_LOWER_ARM qY, SensorPart.RIGHT_LOWER_ARM qZ, SensorPart.LEFT_LOWER_LEG qW, SensorPart.LEFT_LOWER_LEG qX, SensorPart.LEFT_LOWER_LEG qY, SensorPart.LEFT_LOWER_LEG qZ, SensorPart.RIGHT_LOWER_LEG qW, SensorPart.RIGHT_LOWER_LEG qX, SensorPart.RIGHT_LOWER_LEG qY, SensorPart.RIGHT_LOWER_LEG qZ, SensorPart.HEAD qW, SensorPart.HEAD qX, SensorPart.HEAD qY, SensorPart.HEAD qZ, SensorPart.WAIST qW, SensorPart.WAIST qX, SensorPart.WAIST qY, SensorPart.WAIST qZ, SensorPart.LEFT_LOWER_ARM accX, SensorPart.LEFT_LOWER_ARM accY, SensorPart.LEFT_LOWER_ARM accZ, SensorPart.RIGHT_LOWER_ARM accX, SensorPart.RIGHT_LOWER_ARM accY, SensorPart.RIGHT_LOWER_ARM accZ, SensorPart.LEFT_LOWER_LEG accX, SensorPart.LEFT_LOWER_LEG accY, SensorPart.LEFT_LOWER_LEG accZ, SensorPart.RIGHT_LOWER_LEG accX, SensorPart.RIGHT_LOWER_LEG accY, SensorPart.RIGHT_LOWER_LEG accZ, SensorPart.HEAD accX, SensorPart.HEAD accY, SensorPart.HEAD accZ, SensorPart.WAIST accX, SensorPart.WAIST accY, SensorPart.WAIST accZ, 
0.8854277729988098, -0.4384933114051819, -0.15400400757789612, 0.004900631029158831, 0.8736604452133179, -0.3883001208305359, 0.2555762529373169, 0.14360088109970093, 0.9683076739311218, 0.08397945016622543, 0.2247907668352127, 0.06925936788320541, 0.946953296661377, 0.02051308937370777, -0.2866607904434204, -0.1438203901052475, 0.9998794198036194, -0.0034889501985162497, -0.010370557196438313, 0.011023207567632198, 0.99979168176651, 0.014983288012444973, -0.009040215983986855, -0.010505149140954018, -6.4124369621276855, 0.7282565236091614, 0.8092098832130432, 8.634337425231934, 1.707746982574463, 0.3006429970264435, -7.946998119354248, -10.954360008239746, 5.035711765289307, 5.075934886932373, -8.358315467834473, 2.0160579681396484, -1.4782700538635254, -10.725720405578613, -1.26454496383667, -1.3763179779052734, -5.305552959442139, -0.7828593254089355, 
0.879014790058136, -0.434880793094635, -0.19143369793891907, 0.03955835849046707, 0.8588396310806274, -0.4071533977985382, 0.2897900342941284, 0.11243817955255508, 0.9738461971282959, 0.07447722554206848, 0.19711986184120178, 0.08497361093759537, 0.9541693925857544, 0.0005571561050601304, -0.25597429275512695, -0.15504050254821777, 0.9998595714569092, 0.0020545574370771646, -0.012184667401015759, 0.01132526807487011, 0.9999366402626038, 0.006178786978125572, -0.004497251007705927, -0.008268372155725956, -6.476956844329834, -0.25590240955352783, -0.241191104054451, 9.444890022277832, 0.06556016951799393, -1.463953971862793, -4.303647994995117, -11.003339767456055, -0.6041070818901062, 5.572414875030518, -12.440799713134766, 0.9484620094299316, -1.5537409782409668, -12.441920280456543, -2.1485838890075684, -1.8871639966964722, -8.474544525146484, -2.1424009799957275, 
0.8714866638183594, -0.42687180638313293, -0.2289554625749588, 0.07662183046340942, 0.8428816795349121, -0.420351505279541, 0.3264974355697632, 0.07908608019351959, 0.9776424765586853, 0.07021435350179672, 0.17488719522953033, 0.09327179193496704, 0.9605403542518616, -0.00869760662317276, -0.22513450682163239, -0.16309811174869537, 0.9998157024383545, 0.005881218705326319, -0.013727887533605099, 0.012064835987985134, 0.9999773502349854, -0.0021693988237529993, -0.0008927726303227246, -0.006310502532869577, -7.796051979064941, -2.2258520126342773, -0.36472269892692566, 11.649889945983887, -1.5655020475387573, -3.2807719707489014, 6.385303020477295, -7.534786224365234, -1.9939260482788086, -0.7408580183982849, -8.00671100616455, 1.044039011001587, -1.7428499460220337, -10.737290382385254, -2.164469003677368, -1.1761300563812256, -11.964280128479004, -3.0398809909820557, 
0.8630090951919556, -0.4136742949485779, -0.26570558547973633, 0.11614379286766052, 0.8263735175132751, -0.4274804890155792, 0.3640115559101105, 0.04316094517707825, 0.9792055487632751, 0.06720272451639175, 0.16575658321380615, 0.09573398530483246, 0.9637549519538879, -0.011778280138969421, -0.20537139475345612, -0.16988299787044525, 0.9997678399085999, 0.0078697195276618, -0.014831396751105785, 0.013502626679837704, 0.9999470710754395, -0.009247517213225365, 0.0015415939269587398, -0.004245665855705738, -10.437990188598633, -4.593617916107178, -0.044051628559827805, 13.934889793395996, -3.8561699390411377, -4.422675132751465, 11.850339889526367, -7.624231815338135, -0.22851750254631042, -7.021218776702881, -6.309244155883789, 5.469998836517334, -1.5445020198822021, -9.418268203735352, -1.5849699974060059, 0.11430379748344421, -14.900670051574707, -2.8050570487976074, 
0.8529274463653564, -0.3961106836795807, -0.3010876774787903, 0.15797878801822662, 0.8095882534980774, -0.4287740886211395, 0.400874525308609, 0.004386648070067167, 0.9780932664871216, 0.06332431733608246, 0.1721319854259491, 0.09845899045467377, 0.9632224440574646, -0.02090149000287056, -0.20157818496227264, -0.17644241452217102, 0.9997152090072632, 0.008843006566166878, -0.015809595584869385, 0.015535795129835606, 0.9999085068702698, -0.012934967875480652, 0.00286616338416934, -0.0027311535086482763, -11.989999771118164, -6.907383918762207, -0.5616089105606079, 15.145170211791992, -5.845066070556641, -5.850697040557861, 9.139678955078125, -9.683087348937988, -0.35016360878944397, -9.436456680297852, -8.559215545654297, 5.160860061645508, -1.2364469766616821, -9.302794456481934, -0.5037450790405273, 0.8340246081352234, -15.46146011352539, -2.5871009826660156, 
0.8397209644317627, -0.37697461247444153, -0.3351978063583374, 0.20100060105323792, 0.7913878560066223, -0.426861971616745, 0.4360222816467285, -0.037131424993276596, 0.9750353097915649, 0.055883780121803284, 0.18891769647598267, 0.10243649035692215, 0.9594194293022156, -0.034041840583086014, -0.2126448005437851, -0.1820375919342041, 0.9996474385261536, 0.010014337487518787, -0.016844915226101875, 0.017914706841111183, 0.9999111890792847, -0.012661217711865902, 0.0033520355354994535, -0.0024721066001802683, -12.3674898147583, -9.650229454040527, -1.9398789405822754, 15.371430397033691, -8.221774101257324, -7.923892974853516, 4.3886799812316895, -10.178520202636719, -0.8882353901863098, -10.844559669494629, -8.33047103881836, 3.966942071914673, -0.8968209028244019, -9.643525123596191, 0.06315326690673828, 0.1475169062614441, -13.208860397338867, -3.1442649364471436, 
0.8223541378974915, -0.3591441810131073, -0.36737310886383057, 0.24451208114624023, 0.770372748374939, -0.42408689856529236, 0.4692809283733368, -0.08032140880823135, 0.9725157618522644, 0.04670806601643562, 0.20194418728351593, 0.10606569796800613, 0.9533215165138245, -0.048248160630464554, -0.23435570299625397, -0.1841943860054016, 0.9995588660240173, 0.011821647174656391, -0.018130827695131302, 0.020338336005806923, 0.9999251961708069, -0.011220058426260948, 0.003603793680667877, -0.003276350675150752, -11.944490432739258, -11.908530235290527, -2.7786059379577637, 15.138449668884277, -11.373089790344238, -8.900333404541016, 0.006627359893172979, -10.136699676513672, 2.1243109703063965, -6.302627086639404, -6.735982894897461, 2.662071943283081, -0.4413839876651764, -9.988353729248047, -0.030900470912456512, -0.4767639935016632, -10.943449974060059, -2.4874019622802734, 
0.8007056713104248, -0.3431973159313202, -0.3971858024597168, 0.2886684834957123, 0.7464680075645447, -0.4197469651699066, 0.5007493495941162, -0.12588918209075928, 0.9721990823745728, 0.0405455119907856, 0.20298315584659576, 0.10946619510650635, 0.9481014609336853, -0.060486819595098495, -0.251176118850708, -0.1853523999452591, 0.9994595646858215, 0.013907365500926971, -0.019368063658475876, 0.02262813225388527, 0.9999386668205261, -0.009206309914588928, 0.0036888057366013527, -0.004932309966534376, -12.036700248718262, -13.700440406799316, -2.1399049758911133, 15.28849983215332, -13.824239730834961, -9.620944023132324, -3.2846031188964844, -10.658720016479492, 2.7385380268096924, 1.1071850061416626, -8.966564178466797, 2.2330849170684814, -0.14829429984092712, -10.708029747009277, -0.3835392892360687, -0.676383376121521, -9.419415473937988, -2.6178059577941895, 
0.7762250304222107, -0.32656726241111755, -0.4242856502532959, 0.3328816592693329, 0.7190331816673279, -0.4143783450126648, 0.5300933718681335, -0.17401988804340363, 0.9741541147232056, 0.040436722338199615, 0.1923464685678482, 0.11131737381219864, 0.9465811848640442, -0.06711509078741074, -0.25262880325317383, -0.18883399665355682, 0.9993657469749451, 0.015999475494027138, -0.020297283306717873, 0.024497494101524353, 0.9999396204948425, -0.0075393132865428925, 0.0032883607782423496, -0.007286847569048405, -11.830989837646484, -15.625699996948242, -0.7947837710380554, 15.124970436096191, -16.62225914001465, -10.522640228271484, -3.0240280628204346, -10.536370277404785, 1.4344780445098877, 5.358325004577637, -11.702179908752441, 0.758804976940155, 0.09356273710727692, -10.441610336303711, -0.5200393795967102, -0.7926297783851624, -8.826216697692871, -2.316739082336426, 
0.7503877282142639, -0.3069085478782654, -0.447800874710083, 0.3770938813686371, 0.6883499026298523, -0.40722420811653137, 0.5564624667167664, -0.22514955699443817, 0.9765946269035339, 0.04522617906332016, 0.17814460396766663, 0.11172259598970413, 0.948795735836029, -0.06551603972911835, -0.2393157035112381, -0.19550521671772003, 0.9992887377738953, 0.017823733389377594, -0.020691143348813057, 0.026005849242210388, 0.9999244213104248, -0.00729578360915184, 0.0021829388570040464, -0.009655254893004894, -11.161270141601562, -17.568700790405273, -0.20430999994277954, 15.996049880981445, -19.988479614257812, -10.573260307312012, 1.2064299583435059, -10.094200134277344, 0.4201352894306183, 3.888111114501953, -13.227490425109863, 0.16275380551815033, -0.08701025694608688, -10.196479797363281, -0.7322890162467957, -0.9274839162826538, -8.84933090209961, -2.0546751022338867, 
0.7230818271636963, -0.28468048572540283, -0.46734797954559326, 0.4215394854545593, 0.6552808284759521, -0.39681580662727356, 0.5786054730415344, -0.2799283564090729, 0.9778987765312195, 0.05050138384103775, 0.16998018324375153, 0.11077188700437546, 0.9527824521064758, -0.05537663400173187, -0.2182289958000183, -0.20375266671180725, 0.9992279410362244, 0.019349072128534317, -0.020457202568650246, 0.027399292215704918, 0.9998980164527893, -0.008597317151725292, 0.0009563141502439976, -0.011363458819687366, -10.454680442810059, -19.19123077392578, -0.5138782858848572, 14.694560050964355, -24.050600051879883, -9.948368072509766, 7.467620849609375, -9.437323570251465, 0.4435740113258362, 0.47338300943374634, -12.845939636230469, 2.9447219371795654, -0.10009150207042694, -9.900634765625, -0.739389181137085, -0.7774567008018494, -8.994738578796387, -1.783290982246399, 
0.6945666670799255, -0.2604244649410248, -0.48265495896339417, 0.4656183421611786, 0.6193371415138245, -0.38403794169425964, 0.596438467502594, -0.3364483416080475, 0.9780828356742859, 0.058759693056344986, 0.1692310869693756, 0.106122687458992, 0.9560810923576355, -0.038903772830963135, -0.19977697730064392, -0.2109137773513794, 0.9991832375526428, 0.02051813341677189, -0.019712314009666443, 0.028693750500679016, 0.9998735189437866, -0.009298212826251984, -0.0003808510664384812, -0.01289971824735403, -9.628801345825195, -19.89141082763672, -1.2849260568618774, 10.63428020477295, -26.950769424438477, -8.704072952270508, 6.341005802154541, -8.52624797821045, 2.2261359691619873, -1.5752480030059814, -9.510783195495605, 5.4061431884765625, 0.19435550272464752, -8.629294395446777, -0.7355105876922607, -1.7212059497833252, -8.71296501159668, -1.0629730224609375, 
0.664014458656311, -0.23664985597133636, -0.4953042268753052, 0.5076960921287537, 0.5787948966026306, -0.3715338408946991, 0.6112716197967529, -0.3915432393550873, 0.9775559902191162, 0.07365704327821732, 0.17187997698783875, 0.09703763574361801, 0.9574623107910156, -0.020365359261631966, -0.19026078283786774, -0.21599067747592926, 0.9991593956947327, 0.021235857158899307, -0.018646007403731346, 0.029695726931095123, 0.9998626112937927, -0.007684826850891113, -0.002056581899523735, -0.014543667435646057, -7.527720928192139, -20.615840911865234, -2.1506829261779785, 6.1135969161987305, -27.94186019897461, -7.830905914306641, 3.295186996459961, -5.289261817932129, 1.1080399751663208, -2.585386037826538, -6.395142078399658, 6.329645156860352, 0.14444510638713837, -6.485518932342529, -0.6143013834953308, -3.873893976211548, -7.4254469871521, -0.7642027139663696, 
0.6318890452384949, -0.21362529695034027, -0.5051668882369995, 0.5476193428039551, 0.5330777168273926, -0.36022114753723145, 0.6240900158882141, -0.44337403774261475, 0.9768727421760559, 0.09263281524181366, 0.1734921932220459, 0.08390030264854431, 0.9577069878578186, -0.0004747405764646828, -0.18588021397590637, -0.2196488082408905, 0.9991400241851807, 0.021475913003087044, -0.017334045842289925, 0.03094368241727352, 0.9998727440834045, -0.003254601499065757, -0.0023411004804074764, -0.015442267060279846, -5.074509143829346, -20.51239013671875, -2.4697980880737305, 2.0661370754241943, -27.481290817260742, -5.955355167388916, 1.9242349863052368, 1.949599027633667, 1.3398360013961792, -0.33048269152641296, -6.551639080047607, 3.4807450771331787, -0.009127413854002953, -4.833642959594727, -1.1386070251464844, -5.113882064819336, -6.029404163360596, -1.0830559730529785, 
0.5998730063438416, -0.18882758915424347, -0.5106647610664368, 0.5862747430801392, 0.48217537999153137, -0.3508651554584503, 0.6359320878982544, -0.4898887276649475, 0.9760575890541077, 0.10859159380197525, 0.17425858974456787, 0.07178753614425659, 0.9568524360656738, 0.018065959215164185, -0.18707707524299622, -0.22160618007183075, 0.9991327524185181, 0.020776303485035896, -0.01595967635512352, 0.03236262500286102, 0.9998957514762878, 0.0008167354972101748, 0.0017973498906940222, -0.01430484838783741, -1.1912620067596436, -18.938579559326172, -2.2529280185699463, -2.2265100479125977, -24.839630126953125, -4.110249042510986, 4.163691997528076, 3.6283578872680664, 5.147693157196045, -0.5845057964324951, -0.13903069496154785, -1.917680025100708, 0.6876118779182434, -3.3469769954681396, -0.9113882184028625, -4.805146217346191, -5.0868449211120605, -1.3403769731521606, 
0.5701366662979126, -0.162574902176857, -0.5106785893440247, 0.622672438621521, 0.4280548095703125, -0.3417617380619049, 0.6465513706207275, -0.530979573726654, 0.9736847281455994, 0.12544038891792297, 0.1783689707517624, 0.06623665988445282, 0.9554996490478516, 0.037803519517183304, -0.19452260434627533, -0.21852299571037292, 0.999180793762207, 0.019122924655675888, -0.014299665577709675, 0.032674867659807205, 0.9998739361763, 0.006539703346788883, 0.007793550845235586, -0.012191377580165863, 5.121158123016357, -14.635490417480469, -1.304062008857727, -6.579264163970947, -20.489200592041016, -2.013170003890991, -2.052623987197876, 6.995937824249268, 1.135543942451477, 1.4879859685897827, 2.949321985244751, -1.7369019985198975, 1.4280070066452026, 0.7556638121604919, -0.7968919277191162, -2.1157050132751465, -3.5058820247650146, -0.5099204182624817, 
0.5428922772407532, -0.1376250982284546, -0.5071465373039246, 0.6550798416137695, 0.3748779296875, -0.33081284165382385, 0.6537253856658936, -0.5680426955223083, 0.9709160923957825, 0.1401175707578659, 0.1837838590145111, 0.06255070120096207, 0.9529310464859009, 0.054285451769828796, -0.20648470520973206, -0.21526630222797394, 0.9992974996566772, 0.016423365101218224, -0.012105227448046207, 0.03143751993775368, 0.9997875690460205, 0.012638148851692677, 0.012026018463075161, -0.010976318269968033, 10.765780448913574, -9.162629127502441, -1.3091520071029663, -11.42809009552002, -14.0204496383667, 1.525061011314392, -3.260737895965576, 4.514161109924316, -5.990748882293701, 1.3142000436782837, 4.147122859954834, -0.5624604225158691, 0.8869863152503967, 2.982954978942871, 0.07961700111627579, -1.0708039999008179, 0.07651627063751221, -0.8986378908157349, 
0.5193678736686707, -0.11572907865047455, -0.5009638667106628, 0.6825679540634155, 0.3263995349407196, -0.3186509311199188, 0.6567077040672302, -0.6005496382713318, 0.9684963226318359, 0.1494503617286682, 0.19053058326244354, 0.058117203414440155, 0.9490441679954529, 0.060659490525722504, -0.22339239716529846, -0.2138489931821823, 0.999404788017273, 0.014669535681605339, -0.009579519741237164, 0.029716601595282555, 0.9996466636657715, 0.01888829655945301, 0.014066538773477077, -0.012324867770075798, 15.419730186462402, -3.3403100967407227, -1.1991569995880127, -17.367990493774414, -4.902172088623047, 7.75144100189209, -3.765070915222168, 3.058758020401001, -4.266539096832275, -0.3443619906902313, 8.912507057189941, -1.710852026939392, -0.06625831872224808, 7.774155139923096, 1.6904820203781128, -0.7312489748001099, 7.1767802238464355, -0.6756088733673096, 
0.5000121593475342, -0.09683674573898315, -0.4930351972579956, 0.7053558230400085, 0.28606945276260376, -0.3049783408641815, 0.6572579741477966, -0.6270282864570618, 0.966449499130249, 0.15441890060901642, 0.19862578809261322, 0.051748376339673996, 0.946657657623291, 0.06550320982933044, -0.23205988109111786, -0.21376816928386688, 0.999466061592102, 0.014033046551048756, -0.00715091684833169, 0.02862580493092537, 0.9997453093528748, 0.0086000831797719, 0.016149597242474556, -0.013212098740041256, 20.443500518798828, 2.034122943878174, -1.1171300411224365, -22.734899520874023, 6.183526039123535, 13.724169731140137, -10.132140159606934, 4.922727108001709, -0.25709640979766846, 4.971496105194092, 11.99862003326416, -8.007405281066895, -0.6059318780899048, 13.276430130004883, 1.5192320346832275, 4.068653106689453, 23.174680709838867, 3.2583301067352295, 
